Time (s),Force X (N),Force Y (N),Force Z (N)
2.0251269340515137,-5.699737071990967,-0.8608598113059998,2.7979671955108643
2.051218271255493,-5.544014930725098,-0.8579727411270142,2.85748291015625
2.075096607208252,-5.651187896728516,-0.9328504800796509,2.891125440597534
2.1002683639526367,-5.658292293548584,-0.826895534992218,2.814427614212036
2.1249332427978516,-5.558521270751953,-0.8729977011680603,2.8739686012268066
2.150080442428589,-5.540445804595947,-0.8866448998451233,2.7806012630462646
2.1752398014068604,-5.761606216430664,-0.9282439947128296,2.8230886459350586
2.200056552886963,-5.711633682250977,-0.8680340647697449,2.85697865486145
2.225282669067383,-5.669811725616455,-0.85724937915802,2.818690299987793
2.2502455711364746,-5.7534708976745605,-0.9271315932273865,2.6910603046417236
2.2752323150634766,-5.673803806304932,-0.8808932304382324,2.8417248725891113
2.3002614974975586,-5.558393478393555,-0.9539747834205627,2.8560094833374023
2.3248820304870605,-5.7295308113098145,-0.880692183971405,2.8071584701538086
2.35038423538208,-5.594814300537109,-0.9013709425926208,2.850883960723877
2.3749825954437256,-5.851258277893066,-0.9128959774971008,2.7824134826660156
2.4002833366394043,-5.62815523147583,-0.9309154152870178,2.822161912918091
2.4252548217773438,-5.600511074066162,-0.9277498126029968,2.805217981338501
2.449939012527466,-5.667690753936768,-0.9258211851119995,2.7574682235717773
2.475102186203003,-5.625213623046875,-0.9051632285118103,2.850214719772339
2.5000007152557373,-5.686117172241211,-0.9072028398513794,2.8654603958129883
2.525071144104004,-5.60639762878418,-0.9304278492927551,2.827806234359741
2.5505166053771973,-5.615367412567139,-0.9544264078140259,2.8193070888519287
2.575007915496826,-5.674868583679199,-0.958896279335022,2.835000991821289
2.600186824798584,-5.678624629974365,-0.8757773637771606,2.830753803253174
2.62477445602417,-5.574519157409668,-0.9153238534927368,2.9164555072784424
2.6502339839935303,-5.731106758117676,-0.8654481768608093,2.8165695667266846
2.675739049911499,-5.687674522399902,-0.8717039823532104,2.892521858215332
2.700491189956665,-5.578329563140869,-0.8815531730651855,2.832963466644287
2.725158452987671,-5.427125453948975,-0.8720077872276306,2.82769513130188
2.7500314712524414,-5.684321880340576,-0.8784345984458923,2.8465659618377686
2.7752695083618164,-5.618531227111816,-0.8558388352394104,2.961956262588501
2.8002936840057373,-5.79847526550293,-0.937469482421875,2.759913682937622
2.824897289276123,-5.594232082366943,-0.8739009499549866,2.8492703437805176
2.8504350185394287,-5.6150126457214355,-0.9161812663078308,2.840402126312256
2.875030755996704,-5.7848052978515625,-0.9820088148117065,2.7602384090423584
2.9011008739471436,-5.672366619110107,-0.9060935378074646,2.735347270965576
2.924901008605957,-5.764100551605225,-0.9232877492904663,2.7483773231506348
2.950220823287964,-5.69930362701416,-0.9163593649864197,2.9193105697631836
2.9751996994018555,-5.660409450531006,-0.842605471611023,2.8224802017211914
2.9999070167541504,-5.6583099365234375,-0.8545237183570862,2.7554125785827637
3.025099277496338,-5.591832160949707,-0.9259227514266968,2.8352773189544678
3.0500378608703613,-5.805505752563477,-0.8949978947639465,2.8275647163391113
3.074943780899048,-5.646920680999756,-0.8876240253448486,2.815211296081543
3.100198745727539,-5.6689324378967285,-0.8444497585296631,2.7602691650390625
3.124849319458008,-5.726968765258789,-0.9311864376068115,2.840261697769165
3.1502816677093506,-5.7095112800598145,-0.8983649611473083,2.8927695751190186
3.174949884414673,-5.669893264770508,-0.8801618218421936,2.7260336875915527
3.199892044067383,-5.542679786682129,-0.9293774366378784,2.8102335929870605
3.225116729736328,-5.822376251220703,-0.8835758566856384,2.8108010292053223
3.249964475631714,-5.680352210998535,-0.8994449973106384,2.9285643100738525
3.2752087116241455,-5.558242321014404,-0.86808842420578,2.8290414810180664
3.299950361251831,-5.51576566696167,-0.8766529560089111,2.8186328411102295
3.3248391151428223,-5.629913806915283,-0.9000837206840515,2.8767194747924805
3.35027813911438,-5.701200008392334,-0.9026463627815247,2.904653549194336
3.375059127807617,-5.747076988220215,-0.8667281270027161,2.7571704387664795
3.40014910697937,-5.695308208465576,-0.91496342420578,2.808858633041382
3.4248886108398438,-5.682764530181885,-0.9183361530303955,2.873310089111328
3.4502861499786377,-5.699489593505859,-0.8968394994735718,2.9119999408721924
3.475327968597412,-5.625209331512451,-0.8495436310768127,2.829028844833374
3.4999377727508545,-5.578024864196777,-0.8903877139091492,2.8312816619873047
3.5251381397247314,-5.764491558074951,-0.8923352360725403,2.798454999923706
3.550014019012451,-5.521970272064209,-0.9441428184509277,2.9026198387145996
3.5750679969787598,-5.543452262878418,-0.8492505550384521,2.7851579189300537
3.6002440452575684,-5.659090518951416,-0.9096121191978455,2.7768774032592773
3.6260533332824707,-5.550363063812256,-0.9147989749908447,2.893159866333008
3.6502678394317627,-5.574245452880859,-0.9316929578781128,2.7748305797576904
3.6750452518463135,-5.5888495445251465,-0.9256210327148438,2.8261845111846924
3.700190544128418,-5.722621917724609,-0.9094183444976807,2.8446011543273926
3.7253384590148926,-5.685050010681152,-0.9088778495788574,2.734523296356201
3.7499327659606934,-5.679355621337891,-0.9203850626945496,2.7384634017944336
3.7752983570098877,-5.60290002822876,-0.9558912515640259,2.7825989723205566
3.800057888031006,-5.703490257263184,-0.8976680636405945,2.8312830924987793
3.825253486633301,-5.6648268699646,-0.9084689021110535,2.9103729724884033
3.850353479385376,-5.703021049499512,-0.847851574420929,2.841207504272461
3.8749992847442627,-5.664396286010742,-0.9090185761451721,2.8562474250793457
3.900327205657959,-5.588964939117432,-0.8973125219345093,2.852334976196289
3.925044536590576,-5.627678871154785,-0.8621026873588562,2.863124370574951
3.949982166290283,-5.709959030151367,-0.9517406821250916,2.7594363689422607
3.9750354290008545,-5.551380157470703,-0.9348193407058716,2.8112452030181885
3.9999513626098633,-5.72313117980957,-0.9191352725028992,2.865061044692993
4.025272369384766,-5.640880584716797,-0.8583661913871765,2.82324481010437
4.0499396324157715,-5.695774555206299,-0.9285234212875366,2.7767298221588135
4.074930906295776,-5.662029266357422,-0.9277865290641785,2.7760653495788574
4.09993577003479,-5.600527763366699,-0.918303370475769,2.912515640258789
4.12502121925354,-5.800460338592529,-0.9063228964805603,2.7977559566497803
4.150152921676636,-5.6631999015808105,-0.8313739895820618,2.7838172912597656
4.175019025802612,-5.761837482452393,-0.885395884513855,2.7640621662139893
4.19999361038208,-5.636621952056885,-0.94664466381073,2.829909324645996
4.225510835647583,-5.764631748199463,-0.9024708271026611,2.773047924041748
4.251730918884277,-5.679295063018799,-0.8897460103034973,2.782148599624634
4.275227069854736,-5.618276596069336,-0.9163141250610352,2.8679096698760986
4.299930095672607,-5.662684440612793,-0.8529165387153625,2.8549108505249023
4.3253092765808105,-5.7012553215026855,-0.8821072578430176,2.8414804935455322
4.350150108337402,-5.658524513244629,-0.8556323051452637,2.7880988121032715
4.374839544296265,-5.633969783782959,-0.9094499349594116,2.8593766689300537
4.400189161300659,-5.664129734039307,-0.9227758049964905,2.84897780418396
4.424924612045288,-5.711875915527344,-0.9079456925392151,2.7978079319000244
4.450225591659546,-5.564827919006348,-0.888279139995575,2.798767566680908
4.475027322769165,-5.559612274169922,-0.9262465834617615,2.8824074268341064
4.500028133392334,-5.6162848472595215,-0.9166572093963623,2.882097005844116
4.525367498397827,-5.603577613830566,-0.8481698036193848,2.8078362941741943
4.54990553855896,-5.665220260620117,-0.879237174987793,2.7463645935058594
4.575218915939331,-5.463771343231201,-0.9142183661460876,2.8868279457092285
4.600094556808472,-5.779013633728027,-0.8858234286308289,2.801431894302368
4.62506628036499,-5.586837291717529,-0.8522059321403503,2.7868568897247314
4.650259017944336,-5.660544395446777,-0.8845074772834778,2.850529193878174
4.674941301345825,-5.529974460601807,-0.9687904715538025,2.855539083480835
4.700277090072632,-5.63242244720459,-0.9246053695678711,2.723620653152466
4.725067377090454,-5.47208309173584,-0.9736346006393433,2.7965292930603027
4.750007390975952,-5.687817573547363,-0.867440938949585,2.8656091690063477
4.7753260135650635,-5.589828014373779,-0.9597494006156921,2.9462509155273438
4.80012059211731,-5.787673473358154,-0.8632965683937073,2.783219575881958
4.825300931930542,-5.597774982452393,-0.9123879075050354,2.7405240535736084
4.849932432174683,-5.696763038635254,-0.9138581156730652,2.8068294525146484
4.874932527542114,-5.596073627471924,-0.9767962694168091,2.8972766399383545
4.900427579879761,-5.609212398529053,-0.8272668123245239,2.930386543273926
4.92503547668457,-5.602415561676025,-0.9173174500465393,2.818798780441284
4.949905633926392,-5.560028553009033,-0.9072588682174683,2.8802454471588135
4.974985599517822,-5.589095592498779,-0.8944818377494812,2.9030447006225586
4.999985218048096,-5.5365753173828125,-0.9282198548316956,2.9279143810272217
5.025346994400024,-5.630100250244141,-0.8924713134765625,2.7823567390441895
5.050035715103149,-5.687756538391113,-0.8461728096008301,2.9360361099243164
5.074961185455322,-5.8029561042785645,-0.9641664624214172,2.8814938068389893
5.10003137588501,-5.701179027557373,-0.9201599955558777,2.749997138977051
5.125079154968262,-5.699655532836914,-0.8748783469200134,2.6916754245758057
5.150002717971802,-5.5709309577941895,-0.8878525495529175,2.8716652393341064
5.174913167953491,-5.786686897277832,-0.9426555633544922,2.72745418548584
5.1999547481536865,-5.585247039794922,-0.8658393621444702,2.830897569656372
5.224959850311279,-5.746044158935547,-0.8841352462768555,2.8349380493164062
5.250049829483032,-5.722324371337891,-0.9787923693656921,2.9520840644836426
5.274962663650513,-5.642582416534424,-0.9741255640983582,2.7835886478424072
5.30000638961792,-5.437961101531982,-0.8485034108161926,2.8132057189941406
5.325017213821411,-5.6629157066345215,-0.9205601215362549,2.7620186805725098
5.349958658218384,-5.583784103393555,-0.9308691024780273,2.905104637145996
5.374950647354126,-5.689626693725586,-0.913515567779541,2.821645498275757
5.4000020027160645,-5.6215667724609375,-0.8582267165184021,2.896141529083252
5.424985647201538,-5.661478519439697,-0.9039297103881836,2.7784552574157715
5.450018644332886,-5.528765678405762,-0.952529788017273,2.847888469696045
5.475066900253296,-5.592187881469727,-0.9319236874580383,2.745907783508301
5.499919414520264,-5.794954299926758,-0.8359696269035339,2.823838710784912
5.52496862411499,-5.658634662628174,-0.9382274746894836,2.9427711963653564
5.549994468688965,-5.812236309051514,-0.9364153146743774,2.7863221168518066
5.575000524520874,-5.5505547523498535,-0.894476592540741,2.7828519344329834
5.600095510482788,-5.652406692504883,-0.9273796081542969,2.761061668395996
5.62495231628418,-5.621761798858643,-0.9979373216629028,2.9926247596740723
5.649859666824341,-5.703323841094971,-0.8973133563995361,2.8985848426818848
5.674913644790649,-5.658158302307129,-0.8614695072174072,2.73309063911438
5.6999804973602295,-5.526705741882324,-0.8979831337928772,2.8454957008361816
5.724950790405273,-5.531146049499512,-0.9045388102531433,2.970539093017578
5.749990224838257,-5.665478229522705,-0.9137437343597412,2.834524631500244
5.775027275085449,-5.6826171875,-0.931330680847168,2.796766519546509
5.799928426742554,-5.710421085357666,-0.8627015948295593,2.764697551727295
5.824947118759155,-5.618442058563232,-0.8787763714790344,2.9470467567443848
5.849970102310181,-5.7466535568237305,-0.8583329916000366,2.790956497192383
5.874853134155273,-5.608296871185303,-0.9118825197219849,2.76676344871521
5.899820327758789,-5.679971218109131,-0.8898340463638306,2.82940673828125
5.924947738647461,-5.74906587600708,-0.9342252016067505,2.8648664951324463
5.949873685836792,-5.643722057342529,-0.8773583173751831,2.8660542964935303
5.974977970123291,-5.560711860656738,-0.9148956537246704,2.751192092895508
5.9999988079071045,-5.631779193878174,-0.9279180765151978,2.830218553543091
6.024919033050537,-5.519345283508301,-0.9131926894187927,2.868903636932373
6.049987554550171,-5.530812740325928,-0.9252621531486511,2.772937059402466
6.075050592422485,-5.603578090667725,-0.9211309552192688,2.790630340576172
6.099932670593262,-5.707516193389893,-0.8951961994171143,2.895704984664917
6.124975919723511,-5.775218963623047,-0.9661524891853333,2.91473388671875
6.149969577789307,-5.602273941040039,-0.9158637523651123,2.7363805770874023
6.174950361251831,-5.543337821960449,-0.8688374161720276,2.740431785583496
6.1999311447143555,-5.6794562339782715,-0.9322948455810547,2.779794692993164
6.224900007247925,-5.695091247558594,-0.9190272688865662,2.840693473815918
6.249968528747559,-5.661520957946777,-0.8924764394760132,2.8245770931243896
6.274937391281128,-5.717864513397217,-0.8975856900215149,2.728282928466797
6.299970865249634,-5.551332473754883,-0.8983741402626038,2.9476442337036133
6.324922561645508,-5.481890678405762,-0.9359855651855469,2.875624656677246
6.35002326965332,-5.766806602478027,-0.8841647505760193,2.6557528972625732
6.37496280670166,-5.763375759124756,-0.8897719383239746,2.8251044750213623
6.399958610534668,-5.7330732345581055,-0.9446886777877808,2.9362266063690186
6.42494535446167,-5.567734718322754,-0.9041474461555481,2.855987071990967
6.449915409088135,-5.5193562507629395,-0.8812993168830872,2.7657127380371094
6.474870920181274,-5.68480920791626,-0.9352820515632629,2.819948196411133
6.4999635219573975,-5.650941371917725,-0.902716338634491,2.8452436923980713
6.524945974349976,-5.620805740356445,-0.88741534948349,2.8527424335479736
6.549920320510864,-5.773187637329102,-0.8457765579223633,2.7694032192230225
6.574877977371216,-5.615015983581543,-0.8803606033325195,2.92173171043396
6.599892854690552,-5.683202266693115,-0.9210330247879028,2.81093168258667
6.6249260902404785,-5.501760005950928,-0.881455659866333,2.8120129108428955
6.649939060211182,-5.537240505218506,-0.8314768671989441,2.839442014694214
6.674840927124023,-5.679603099822998,-0.909600555896759,2.937093496322632
6.699815511703491,-5.737449645996094,-0.8372603058815002,2.8010997772216797
6.72484016418457,-5.730865001678467,-0.8606734871864319,2.7690954208374023
6.74980902671814,-5.603185176849365,-0.9211437106132507,2.817768096923828
6.774906158447266,-5.559394359588623,-0.8937934637069702,2.9128949642181396
6.799962997436523,-5.724207401275635,-0.9212883114814758,2.769385814666748
6.824831485748291,-5.575186252593994,-0.9019425511360168,2.7995870113372803
6.849864482879639,-5.568542003631592,-0.9220936298370361,2.873508930206299
6.874814987182617,-5.676294326782227,-0.8732107281684875,2.877387046813965
6.899884223937988,-5.643365859985352,-0.9320685267448425,2.8350913524627686
6.92485785484314,-5.618808269500732,-0.8982366323471069,2.8177576065063477
6.949876070022583,-5.695988655090332,-0.9424994587898254,2.792060136795044
6.974973678588867,-5.706514835357666,-0.8058561086654663,2.870392322540283
6.999873161315918,-5.819587707519531,-0.9005460143089294,2.838857889175415
7.024940729141235,-5.72073221206665,-0.8572095632553101,2.764669179916382
7.049850702285767,-5.557127475738525,-0.8729193806648254,2.9367611408233643
7.074838161468506,-5.53023099899292,-0.9438171982765198,2.842463493347168
7.099871873855591,-5.595646381378174,-0.9184327125549316,2.7602086067199707
7.12485933303833,-5.634113311767578,-0.8695660829544067,2.800173044204712
7.14989447593689,-5.706662654876709,-0.8605653643608093,2.848997116088867
7.174898386001587,-5.657790184020996,-0.8932508230209351,2.8611690998077393
7.199884414672852,-5.694633483886719,-0.987284243106842,2.7745046615600586
7.224918365478516,-5.601068496704102,-0.8807967305183411,2.804769515991211
7.249866724014282,-5.539673328399658,-0.8957969546318054,2.950364828109741
7.274850606918335,-5.6726555824279785,-0.8969846367835999,2.813331365585327
7.299885034561157,-5.68742036819458,-0.8463884592056274,2.809131383895874
7.3249640464782715,-5.540786266326904,-0.9182941317558289,2.9477968215942383
7.349940299987793,-5.610227108001709,-0.8472931981086731,2.850446939468384
7.374912261962891,-5.502069473266602,-0.9391334652900696,2.859684467315674
7.399886608123779,-5.659584045410156,-0.8857958912849426,2.7603466510772705
7.424914360046387,-5.5668792724609375,-0.9173636436462402,2.928605318069458
7.4499053955078125,-5.725783824920654,-0.9100198745727539,2.830434799194336
7.474889755249023,-5.65846061706543,-0.879127562046051,2.88684344291687
7.4998698234558105,-5.814786911010742,-0.8869017362594604,2.7128841876983643
7.524931907653809,-5.499873638153076,-0.9413703680038452,2.9037437438964844
7.549846410751343,-5.641427516937256,-0.9074270725250244,2.8192481994628906
7.574889898300171,-5.632720470428467,-0.9352583289146423,2.7832579612731934
7.599838733673096,-5.567988395690918,-0.9054949879646301,2.8548336029052734
7.624888181686401,-5.663680076599121,-0.8703071475028992,2.9398765563964844
7.649862289428711,-5.701357364654541,-0.9059377908706665,2.8043758869171143
7.674905300140381,-5.515153408050537,-0.924150824546814,2.820807695388794
7.699925422668457,-5.634505271911621,-0.8399929404258728,2.802371025085449
7.724968671798706,-5.688344478607178,-0.9168057441711426,2.93223237991333
7.749903917312622,-5.633909702301025,-0.9771503806114197,2.827786922454834
7.774946928024292,-5.651793479919434,-0.8333520889282227,2.747098445892334
7.79985785484314,-5.73297643661499,-0.8896886706352234,2.8602540493011475
7.824910879135132,-5.584589958190918,-0.854318380355835,2.9287595748901367
7.849791526794434,-5.552233695983887,-0.8792288303375244,2.812939167022705
7.8748297691345215,-5.742396354675293,-0.8797399997711182,2.76348876953125
7.8998143672943115,-5.6965765953063965,-0.8453531861305237,2.8924858570098877
7.924815654754639,-5.533414840698242,-0.9209824204444885,3.016502857208252
7.94984769821167,-5.550804138183594,-0.9021468162536621,2.8657798767089844
7.974828004837036,-5.645400047302246,-0.7968012094497681,2.760342836380005
7.999871253967285,-5.636717319488525,-0.9130751490592957,2.81307053565979
8.024829864501953,-5.733428001403809,-0.9112263917922974,2.8060414791107178
8.049849033355713,-5.605766773223877,-0.9134144186973572,2.8250575065612793
8.074825048446655,-5.654162406921387,-0.9283227324485779,2.760403871536255
8.101485967636108,-5.768489360809326,-0.8585793375968933,2.8885016441345215
8.124919414520264,-5.696085453033447,-1.003452181816101,2.8125557899475098
8.14991021156311,-5.6773505210876465,-0.926220178604126,2.7391538619995117
8.174808025360107,-5.496382713317871,-0.8985359072685242,2.8576083183288574
8.199928045272827,-5.739914894104004,-0.9702106714248657,2.9147675037384033
8.224891185760498,-5.643913745880127,-0.9045956134796143,2.8657898902893066
8.249975681304932,-5.66134786605835,-0.8656087517738342,2.754845380783081
8.27486276626587,-5.593241214752197,-0.9654781818389893,2.7561545372009277
8.299907922744751,-5.7005720138549805,-0.8739805817604065,2.8770580291748047
8.324835300445557,-5.722447395324707,-0.9235098361968994,2.814573049545288
8.34982705116272,-5.625135898590088,-0.962052047252655,2.788088083267212
8.374798774719238,-5.525698661804199,-0.855480432510376,2.9237124919891357
8.399928092956543,-5.7167439460754395,-0.9526761174201965,2.870352029800415
8.42496132850647,-5.61903190612793,-0.9072943925857544,2.827528476715088
8.449893236160278,-5.542236328125,-0.8753126859664917,2.742260456085205
8.474895715713501,-5.548433303833008,-0.9336442351341248,2.8367645740509033
8.499943733215332,-5.60197114944458,-0.8672675490379333,2.9440670013427734
8.524905920028687,-5.57858943939209,-0.9171856641769409,3.0031497478485107
8.549876689910889,-5.733550548553467,-0.9642287492752075,2.7896811962127686
8.575201988220215,-5.55520486831665,-0.8799965977668762,2.828305244445801
8.599975109100342,-5.623517036437988,-0.8756823539733887,2.7759029865264893
8.625101804733276,-5.680330276489258,-0.8785375356674194,2.7853307723999023
8.649850368499756,-5.751143455505371,-0.9036458134651184,2.850550413131714
8.674841403961182,-5.547465801239014,-0.9040776491165161,2.9226934909820557
8.699883699417114,-5.661849021911621,-0.9073190093040466,2.810859203338623
8.724867820739746,-5.5385637283325195,-0.8773485422134399,2.8146510124206543
8.749867916107178,-5.672798156738281,-0.9398630857467651,2.7495665550231934
8.774824142456055,-5.656045436859131,-0.9100568294525146,2.9468703269958496
8.799821853637695,-5.671914577484131,-0.8944993019104004,2.8609824180603027
8.824942111968994,-5.656423091888428,-0.9077736735343933,2.7779531478881836
8.849894285202026,-5.6487579345703125,-0.8670898079872131,2.9073147773742676
8.875126600265503,-5.66984748840332,-0.9022594690322876,2.897035837173462
8.899819612503052,-5.587552547454834,-0.8551310896873474,2.765200138092041
8.92488408088684,-5.684418678283691,-0.8463835120201111,2.7879652976989746
8.94980001449585,-5.545238018035889,-0.9053614139556885,2.8777012825012207
8.974852323532104,-5.6686110496521,-0.9152050018310547,2.8648440837860107
8.999982118606567,-5.551668643951416,-0.9158113598823547,2.7567226886749268
9.024812936782837,-5.589966773986816,-0.9586246013641357,2.8008177280426025
9.049840927124023,-5.686952114105225,-0.9273257255554199,2.855799436569214
9.074759244918823,-5.742921829223633,-0.9590376615524292,2.8416659832000732
9.099812746047974,-5.726590156555176,-0.887594997882843,2.7498397827148438
9.124834060668945,-5.561087608337402,-0.8931312561035156,2.869126319885254
9.149940967559814,-5.739614963531494,-0.8898233771324158,2.907447338104248
9.17488408088684,-5.640952110290527,-0.8554203510284424,2.8247764110565186
9.199865341186523,-5.64943790435791,-0.9198957681655884,2.7139945030212402
9.224913120269775,-5.639494895935059,-0.8938527703285217,2.8624520301818848
9.249868869781494,-5.7152886390686035,-0.9715360403060913,2.8375470638275146
9.274932146072388,-5.646457672119141,-0.8634229898452759,2.9112167358398438
9.299911737442017,-5.735674858093262,-0.907279372215271,2.6830224990844727
9.324872016906738,-5.455865859985352,-0.9049603343009949,2.9052445888519287
9.349842548370361,-5.671159744262695,-0.8896511793136597,2.896695137023926
9.374868869781494,-5.449595928192139,-0.9302411079406738,2.863145351409912
9.399932622909546,-5.64796781539917,-0.9068658947944641,2.764270544052124
9.424971342086792,-5.67075777053833,-0.9579956531524658,2.9230740070343018
9.450576305389404,-5.609196186065674,-0.9494400024414062,2.908329725265503
9.474973917007446,-5.7073516845703125,-0.9111862778663635,2.7526650428771973
9.499770879745483,-5.596921920776367,-0.8727933168411255,2.7708497047424316
9.524909496307373,-5.722120761871338,-0.9506933093070984,2.858133316040039
9.549970149993896,-5.704589366912842,-0.9532000422477722,2.7780368328094482
9.574922323226929,-5.6121907234191895,-0.9130210280418396,2.749610424041748
9.600026369094849,-5.794529438018799,-0.8861514925956726,2.6676254272460938
9.6249520778656,-5.756651878356934,-0.91963791847229,2.839765787124634
9.649968385696411,-5.749811172485352,-0.9722476005554199,2.8112635612487793
9.674886703491211,-5.704827308654785,-0.9371628165245056,2.898575782775879
9.700079441070557,-5.62805700302124,-0.9158446192741394,2.8338537216186523
9.7249596118927,-5.437195301055908,-0.8712465763092041,2.79127836227417
9.74997353553772,-5.888724327087402,-0.9190951585769653,2.8686132431030273
9.774993419647217,-5.952960968017578,-0.8485950231552124,2.437464714050293
9.800277471542358,-5.267861366271973,-0.9501574635505676,2.8183200359344482
9.824897527694702,-5.683703899383545,-0.9772383570671082,3.1816961765289307
9.849982738494873,-5.647162914276123,-0.8563284873962402,2.8151707649230957
9.874912977218628,-5.454217433929443,-0.9317359328269958,2.5585341453552246
9.900292158126831,-5.323057651519775,-0.9889929890632629,2.799373149871826
9.924927234649658,-5.929201126098633,-0.8917962908744812,3.0218756198883057
9.949938297271729,-5.92465877532959,-0.8351618051528931,2.8831698894500732
